image,fold,set,status,full_path
fDtiMIFZEf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/fDtiMIFZEf.jpg
dmdYfbzoVd.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/dmdYfbzoVd.jpg
qfgcDPSACd.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qfgcDPSACd.jpg
tQoMPESdcw.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tQoMPESdcw.jpg
bKiiWQqoLf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bKiiWQqoLf.jpg
dNZLhaGwnm.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/dNZLhaGwnm.jpg
bUzfuyzhNx.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bUzfuyzhNx.jpg
TyBFxzEkoO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/TyBFxzEkoO.jpg
XwHHhbbWLx.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/XwHHhbbWLx.jpg
nCvRJMVcIS.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/nCvRJMVcIS.jpg
QgfzaZPMhd.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/QgfzaZPMhd.jpg
pSTUTQjuoF.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/pSTUTQjuoF.jpg
eUaymZYRHi.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/eUaymZYRHi.jpg
MBUhTDrlRh.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/MBUhTDrlRh.jpg
gvagXXlgTA.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gvagXXlgTA.jpg
BsVDltvAvY.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/BsVDltvAvY.jpg
zVCvsDLQDr.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/zVCvsDLQDr.jpg
AdYOOWTttX.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/AdYOOWTttX.jpg
pucfBIJpga.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/pucfBIJpga.jpg
BMSDylbwiO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/BMSDylbwiO.jpg
kHXxnWOqHv.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/kHXxnWOqHv.jpg
xXnsGqGIDQ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/xXnsGqGIDQ.jpg
AGnLtcABDp.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/AGnLtcABDp.jpg
ngffMOCsna.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ngffMOCsna.jpg
RYTlDLxpnH.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RYTlDLxpnH.jpg
zRyyXDsXDK.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/zRyyXDsXDK.jpg
imHHVkZYTF.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/imHHVkZYTF.jpg
uXjvMRBkJR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/uXjvMRBkJR.jpg
mERJJVYMMd.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/mERJJVYMMd.jpg
kIiPHFHHnI.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/kIiPHFHHnI.jpg
TVVozLuqRR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/TVVozLuqRR.jpg
XLFPjXWxqB.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/XLFPjXWxqB.jpg
sKKEOrLcMg.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/sKKEOrLcMg.jpg
bPMESsMASq.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bPMESsMASq.jpg
qpnOzWVvYO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qpnOzWVvYO.jpg
qlJovLxUYj.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qlJovLxUYj.jpg
xrWwpznZbB.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/xrWwpznZbB.jpg
deURAtYtni.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/deURAtYtni.jpg
WLYsbCQPvE.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/WLYsbCQPvE.jpg
PjKEDrulsi.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/PjKEDrulsi.jpg
tFHqZxzlKR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tFHqZxzlKR.jpg
MZUgEioaVq.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/MZUgEioaVq.jpg
VnBgIWUoKn.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/VnBgIWUoKn.jpg
tTUffdrhPw.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tTUffdrhPw.jpg
utUYRjkPWO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/utUYRjkPWO.jpg
bEqlmrtNym.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bEqlmrtNym.jpg
aLLZWctxUu.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aLLZWctxUu.jpg
qVDFmiSKJF.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qVDFmiSKJF.jpg
eVNxAGQRUT.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/eVNxAGQRUT.jpg
gtZpBxvJmz.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gtZpBxvJmz.jpg
tYtKgCeJQd.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tYtKgCeJQd.jpg
XgCdPgWUKx.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/XgCdPgWUKx.jpg
pDpkefWHrk.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/pDpkefWHrk.jpg
BqLRsJjvoe.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/BqLRsJjvoe.jpg
NQlNkfROtR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/NQlNkfROtR.jpg
gIYpNKjEkj.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gIYpNKjEkj.jpg
UnEziHTfjL.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/UnEziHTfjL.jpg
gjAtWohaUl.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gjAtWohaUl.jpg
EfJnjpthZQ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/EfJnjpthZQ.jpg
TFMQZUPmVT.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/TFMQZUPmVT.jpg
tJwjzQTyNZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tJwjzQTyNZ.jpg
tHioupCJXH.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tHioupCJXH.jpg
nbSXUhereO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/nbSXUhereO.jpg
lIDpfWkNox.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/lIDpfWkNox.jpg
XlWNcjUmwI.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/XlWNcjUmwI.jpg
RZtsZqpfHh.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RZtsZqpfHh.jpg
xblWZvSyOJ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/xblWZvSyOJ.jpg
SVbMJRCaiU.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/SVbMJRCaiU.jpg
qViOIkRIiv.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qViOIkRIiv.jpg
RMVoSMcFUv.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RMVoSMcFUv.jpg
RcutCZHyYw.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RcutCZHyYw.jpg
oYxmFoSaed.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/oYxmFoSaed.jpg
iamdfEhFkk.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/iamdfEhFkk.jpg
mHhNpcbOqf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/mHhNpcbOqf.jpg
wkEUMnLOrj.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/wkEUMnLOrj.jpg
aqEMDqIsBB.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aqEMDqIsBB.jpg
ehnpoehOuy.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ehnpoehOuy.jpg
OUsPmTFFIJ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/OUsPmTFFIJ.jpg
lgMUrmyFFZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/lgMUrmyFFZ.jpg
wWVtOnTISc.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/wWVtOnTISc.jpg
NftrpCLybf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/NftrpCLybf.jpg
JyCBIzLkzM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/JyCBIzLkzM.jpg
TTugCLHmhu.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/TTugCLHmhu.jpg
KMoOxjkuWv.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/KMoOxjkuWv.jpg
bKHKsabkaZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bKHKsabkaZ.jpg
HptsaIWAPV.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/HptsaIWAPV.jpg
SCvDVqpikM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/SCvDVqpikM.jpg
ZRDkYViWyL.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ZRDkYViWyL.jpg
ObOwiWVsCv.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ObOwiWVsCv.jpg
dOzQANWhuR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/dOzQANWhuR.jpg
SrUODoRiXO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/SrUODoRiXO.jpg
ORAqynzybl.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ORAqynzybl.jpg
zyJhgVGarS.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/zyJhgVGarS.jpg
XeCqkSglAj.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/XeCqkSglAj.jpg
ndFHNTkyXw.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ndFHNTkyXw.jpg
bvrsZNJZku.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bvrsZNJZku.jpg
TqFnIOlRrr.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/TqFnIOlRrr.jpg
GgRmFJoayi.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/GgRmFJoayi.jpg
GavpHhHeMG.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/GavpHhHeMG.jpg
oobalnDZYV.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/oobalnDZYV.jpg
SDnBSdUOxf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/SDnBSdUOxf.jpg
RRyBXsRCoB.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RRyBXsRCoB.jpg
sVXSaLQlqw.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/sVXSaLQlqw.jpg
laEUPWRZSR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/laEUPWRZSR.jpg
tnLbUWMtep.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tnLbUWMtep.jpg
YkuenDCpZz.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/YkuenDCpZz.jpg
iXkqBjuKkD.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/iXkqBjuKkD.jpg
RwVcOYDDlb.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RwVcOYDDlb.jpg
eACAiuMPPh.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/eACAiuMPPh.jpg
KrOHJLuhCo.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/KrOHJLuhCo.jpg
GktsOAFGZb.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/GktsOAFGZb.jpg
NBqfMpGxNK.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/NBqfMpGxNK.jpg
QllTYQPTuC.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/QllTYQPTuC.jpg
gXcentyaeJ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gXcentyaeJ.jpg
UluKishrYX.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/UluKishrYX.jpg
tBciDfqZHA.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tBciDfqZHA.jpg
qETZxoXTFg.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qETZxoXTFg.jpg
UbhbwvumLL.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/UbhbwvumLL.jpg
XTdgjjgnSU.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/XTdgjjgnSU.jpg
JfwMTHcWaM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/JfwMTHcWaM.jpg
rJKXYcjRWX.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/rJKXYcjRWX.jpg
ftanJgEgOz.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ftanJgEgOz.jpg
igXzLwjUJB.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/igXzLwjUJB.jpg
sByHwynxDP.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/sByHwynxDP.jpg
aWfFFUSgAO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aWfFFUSgAO.jpg
AaXzWvRwHZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/AaXzWvRwHZ.jpg
wgyVUTlmIK.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/wgyVUTlmIK.jpg
aVGHlQjikm.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aVGHlQjikm.jpg
EqvZZAygHL.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/EqvZZAygHL.jpg
UAlwEYreHS.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/UAlwEYreHS.jpg
aGfJXjjgLQ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aGfJXjjgLQ.jpg
vmgVWKklYa.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/vmgVWKklYa.jpg
cGWuAXaJrs.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/cGWuAXaJrs.jpg
BhOfRbaNhT.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/BhOfRbaNhT.jpg
bvcxZRYeOv.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bvcxZRYeOv.jpg
ItMyDxlEus.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ItMyDxlEus.jpg
wYAFrbrHSh.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/wYAFrbrHSh.jpg
inhSWDrdPL.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/inhSWDrdPL.jpg
oJwWeaawKS.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/oJwWeaawKS.jpg
liTPPkKVqB.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/liTPPkKVqB.jpg
IshQNBPLbB.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/IshQNBPLbB.jpg
VBQprVePGA.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/VBQprVePGA.jpg
GIcUmPlbsC.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/GIcUmPlbsC.jpg
YKdbZXFIxR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/YKdbZXFIxR.jpg
EHrWZMEFdZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/EHrWZMEFdZ.jpg
znbLUEGDpk.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/znbLUEGDpk.jpg
RXnovnFIhE.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RXnovnFIhE.jpg
KNapJuSfOM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/KNapJuSfOM.jpg
erjLmOKUyf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/erjLmOKUyf.jpg
elMIdFZysr.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/elMIdFZysr.jpg
fRuXkUDnmk.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/fRuXkUDnmk.jpg
oTqsRxLKef.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/oTqsRxLKef.jpg
OxhufLQtRO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/OxhufLQtRO.jpg
pBpMWVEJNb.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/pBpMWVEJNb.jpg
pMdVIYOruD.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/pMdVIYOruD.jpg
sGfIkipLEv.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/sGfIkipLEv.jpg
lYMOPEYLqW.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/lYMOPEYLqW.jpg
XBioFhwFGi.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/XBioFhwFGi.jpg
gFKZKtoZrU.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gFKZKtoZrU.jpg
aXNzhGKJAZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aXNzhGKJAZ.jpg
qlkXhNstqX.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qlkXhNstqX.jpg
AcqOpiaWiL.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/AcqOpiaWiL.jpg
KohLizPnNO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/KohLizPnNO.jpg
oTfwOeojKs.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/oTfwOeojKs.jpg
ieLVmAQkxa.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ieLVmAQkxa.jpg
vKicxeUqiO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/vKicxeUqiO.jpg
pFdpEuxuVM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/pFdpEuxuVM.jpg
iHcUXmRMxY.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/iHcUXmRMxY.jpg
vZKtwpuuYR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/vZKtwpuuYR.jpg
qRluoPXRuk.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/qRluoPXRuk.jpg
LnhMGRMPNo.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/LnhMGRMPNo.jpg
RjLPSPYbEu.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/RjLPSPYbEu.jpg
uwAgnTntLE.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/uwAgnTntLE.jpg
aFYwPIgrix.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aFYwPIgrix.jpg
PsUGXWluDx.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/PsUGXWluDx.jpg
YVYNAFpcbd.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/YVYNAFpcbd.jpg
TZDSJJyOrq.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/TZDSJJyOrq.jpg
bSSXVNtAgp.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bSSXVNtAgp.jpg
ACwBRCHNTS.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/ACwBRCHNTS.jpg
DrTcmOuSrb.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/DrTcmOuSrb.jpg
jHgHSlOnvd.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/jHgHSlOnvd.jpg
gHdEIPyRRC.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gHdEIPyRRC.jpg
HJsnCqaYEr.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/HJsnCqaYEr.jpg
rAtBSYRfui.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/rAtBSYRfui.jpg
PNrDSrOpWf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/PNrDSrOpWf.jpg
EubtjgwbVf.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/EubtjgwbVf.jpg
QrjtUfngxM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/QrjtUfngxM.jpg
aUTipKpeJZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/aUTipKpeJZ.jpg
YJQJjtxGbb.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/YJQJjtxGbb.jpg
SkFppzFwMa.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/SkFppzFwMa.jpg
FXKDpiVOkQ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/FXKDpiVOkQ.jpg
YyJFJbGMrM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/YyJFJbGMrM.jpg
GsaHUCoMlT.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/GsaHUCoMlT.jpg
mEYNdWRWHI.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/mEYNdWRWHI.jpg
bjdENQqWCm.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/bjdENQqWCm.jpg
PCsMIqcjIE.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/PCsMIqcjIE.jpg
gpfVTvkiwR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/gpfVTvkiwR.jpg
tHhBrudvwb.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/tHhBrudvwb.jpg
NlXvPOzceA.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/NlXvPOzceA.jpg
miWccGiBgM.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/miWccGiBgM.jpg
xdOXTABhpJ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/xdOXTABhpJ.jpg
DrGkCZObWR.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/DrGkCZObWR.jpg
HxclvLEKbZ.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/HxclvLEKbZ.jpg
HXDcuDhMcO.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/HXDcuDhMcO.jpg
iDYrEEbTCi.jpg,Fold8,train,abnormal,data/practica_DL_UOC_2022/Fold8/train/abnormal/iDYrEEbTCi.jpg
